state,county,tract,blockgroup,city,GEOID10,B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
25,017,354000,3,Cambridge,250173540003,1273,573,76,12,3,0,0,0,8,81,84,133,13,39,19,8,36,0,0,0,8,19,8,26,0,700,19,5,0,0,0,9,0,43,202,167,35,31,21,53,8,0,36,16,17,19,9,10,0
25,025,020301,1,Boston,250250203011,384,130,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,8,11,0,0,14,28,10,49,254,0,0,0,0,87,20,0,0,0,0,0,8,0,2,11,8,9,0,5,37,7,36,24
25,027,744300,3,Milford,250277443003,779,424,0,6,63,18,35,0,0,23,38,44,24,14,59,0,42,7,37,6,8,0,0,0,0,355,29,44,25,9,0,0,0,32,11,50,16,39,10,44,0,8,18,15,0,5,0,0,0
25,025,170100,4,Revere,250251701004,899,399,0,26,0,19,12,0,0,9,15,15,103,18,19,27,54,18,0,0,33,16,0,15,0,500,34,93,20,0,0,0,0,0,0,40,58,17,16,44,51,16,0,0,16,57,38,0,0
25,013,801502,1,Springfield,250138015021,1369,599,10,42,113,3,0,0,0,3,76,19,63,42,0,14,51,44,19,24,0,12,52,12,0,770,34,13,20,55,0,0,4,0,14,83,14,72,54,43,50,54,42,13,10,50,44,13,88
25,021,413401,2,Norwood,250214134012,1373,562,0,25,45,9,0,0,0,0,64,29,62,40,20,72,52,10,29,0,10,10,29,36,20,811,59,32,13,8,39,8,23,23,65,50,82,32,44,83,30,0,19,10,19,10,44,9,109
25,027,757200,3,Southbridge Town,250277572003,822,304,21,54,27,8,10,1,0,23,20,27,5,0,19,22,19,5,8,5,4,5,6,15,0,518,98,36,51,26,0,9,4,23,71,33,27,4,26,22,19,24,0,5,0,9,5,6,20
25,027,731001,1,Worcester,250277310011,2203,999,78,38,99,69,16,0,11,58,37,80,40,48,34,114,113,35,9,30,6,31,21,12,20,1204,41,37,22,31,24,37,12,54,83,76,63,114,101,88,71,31,67,43,37,55,53,18,46
25,017,310601,2,Lowell,250173106012,2756,1086,0,0,126,43,68,10,0,30,0,104,12,40,97,102,54,91,86,30,38,99,10,4,42,1670,39,18,82,36,60,0,0,57,30,165,57,144,117,151,97,88,28,74,65,31,59,63,209
25,005,631100,6,Attleboro,250056311006,1347,433,0,1,16,60,3,22,0,52,14,15,0,0,35,29,37,0,38,0,30,0,15,0,66,914,34,1,19,14,15,0,0,15,54,49,0,0,87,49,114,0,44,73,81,40,36,76,113
25,025,140300,1,Boston,250251403001,803,402,18,0,33,66,30,0,0,85,0,25,16,25,0,0,69,0,0,0,16,19,0,0,0,401,34,0,51,0,0,0,0,6,13,14,0,0,31,147,64,0,26,0,15,0,0,0,0
25,027,742300,5,Westborough,250277423005,648,297,20,9,26,11,0,0,0,4,28,40,9,17,27,20,0,22,10,0,29,25,0,0,0,351,9,0,42,0,0,0,0,0,21,90,9,25,54,27,40,0,34,0,0,0,0,0,0
25,027,710700,2,Fitchburg,250277107002,756,328,5,16,13,11,0,0,0,12,10,27,18,18,36,40,10,36,31,6,18,15,3,3,0,428,15,18,0,32,0,18,0,38,60,5,25,12,23,19,5,54,42,11,8,21,11,0,11
25,015,820700,1,Amherst Center,250158207001,2144,1232,53,39,60,23,42,136,202,228,124,14,42,50,39,38,58,10,48,16,7,0,3,0,0,912,49,46,83,0,0,54,202,164,11,33,10,34,29,32,55,10,18,11,16,21,0,16,18
25,021,400300,2,Brookline,250214003002,1545,841,47,24,35,17,32,28,10,46,171,96,67,18,38,14,42,6,6,35,13,40,9,31,16,704,11,54,36,20,0,0,0,75,79,65,74,27,24,16,46,8,42,16,39,32,0,31,9
25,017,353900,1,Cambridge,250173539001,2187,1156,10,24,5,0,196,162,148,105,152,89,78,20,21,77,6,0,0,5,10,40,0,8,0,1031,24,8,62,0,200,141,88,113,116,71,84,14,9,31,0,0,15,1,36,8,0,0,10
25,017,338500,4,Winchester,250173385004,1435,720,70,15,56,35,55,1,18,49,56,30,43,54,56,22,62,8,0,7,1,28,23,20,11,715,35,72,32,48,0,0,13,24,7,26,57,50,67,41,57,6,6,7,20,25,18,69,35
25,001,013200,2,Barnstable Town,250010132002,2673,1207,0,82,46,70,65,37,0,65,41,24,144,20,96,44,79,71,105,62,64,27,0,51,14,1466,81,84,173,135,19,0,4,23,31,91,93,38,122,88,62,74,55,65,56,59,56,15,42
25,009,203100,3,Marblehead,250092031003,491,211,0,0,0,16,0,54,0,9,0,0,0,0,0,0,13,53,30,0,21,15,0,0,0,280,0,0,0,45,0,9,0,0,0,0,0,0,71,0,36,0,31,16,72,0,0,0,0
25,025,130300,1,Boston,250251303001,750,443,13,9,0,43,23,9,0,0,63,29,0,19,49,24,62,7,12,23,0,13,37,0,8,307,13,38,26,0,0,0,0,0,0,11,0,46,25,37,25,0,13,11,6,20,21,0,15
25,025,010600,2,Boston,250250106002,1061,487,0,0,0,0,0,0,0,14,115,91,0,69,11,16,10,0,61,17,0,44,30,9,0,574,0,0,0,0,27,0,4,21,127,123,29,19,28,19,18,21,28,0,29,41,11,29,0
25,017,321100,1,Marlborough,250173211001,2940,1260,32,123,53,70,18,0,0,30,39,40,40,60,122,100,145,42,32,75,25,72,41,15,86,1680,20,43,74,63,0,29,0,124,43,37,39,123,114,113,170,130,63,62,30,74,90,67,172
25,025,081500,1,Boston,250250815001,1072,405,15,0,54,17,31,0,8,47,15,56,24,52,7,16,23,12,21,0,0,0,0,0,7,667,4,52,105,23,0,36,0,55,22,92,60,9,43,32,35,18,26,14,0,14,1,12,14
25,011,040800,2,South Deerfield,250110408002,738,378,11,0,21,0,0,21,0,44,138,11,28,0,0,18,19,19,15,17,0,16,0,0,0,360,25,0,0,5,0,0,24,101,53,0,21,0,0,11,55,34,0,0,17,0,0,14,0
25,021,400400,2,Brookline,250214004002,2354,904,54,30,89,47,6,0,0,41,47,89,64,89,82,128,54,0,15,0,12,19,0,0,38,1450,39,114,23,41,15,28,254,0,114,72,149,56,111,89,11,59,27,0,68,37,109,0,34
25,025,130100,4,Boston,250251301004,976,504,127,0,0,0,0,0,0,0,18,98,114,0,46,43,0,0,15,11,32,0,0,0,0,472,57,18,0,0,27,0,0,0,0,112,81,16,0,0,25,25,0,28,42,41,0,0,0
25,021,401200,1,Brookline,250214012001,1986,684,12,0,87,6,42,24,6,5,15,57,25,18,34,69,32,16,38,71,0,38,49,32,8,1302,18,133,0,20,227,83,74,24,18,42,27,31,80,58,34,31,41,74,17,108,33,14,115
25,009,216100,3,Beverly,250092161003,2162,900,0,0,6,39,237,120,171,77,19,0,0,17,9,16,49,28,9,10,26,27,32,0,8,1262,0,0,41,15,522,226,149,36,9,0,17,15,15,37,77,0,28,7,7,16,10,0,35
25,025,140400,1,Boston,250251404001,639,341,15,0,0,0,0,0,0,0,0,0,0,22,46,0,0,0,125,45,20,17,0,0,51,298,25,0,22,0,0,0,0,9,0,0,20,0,79,0,0,48,0,0,75,20,0,0,0
25,025,000601,4,Boston,250250006014,1085,598,57,56,0,0,0,0,0,35,115,121,47,60,12,20,14,0,53,0,0,0,8,0,0,487,0,0,0,0,0,5,19,96,139,87,9,32,8,40,13,0,0,7,7,16,9,0,0
25,023,530801,1,The Pinehills,250235308011,3719,1841,82,35,195,65,0,39,9,69,72,30,70,50,176,83,156,0,76,0,248,157,143,28,58,1878,49,78,137,0,70,0,0,24,22,40,54,124,122,139,109,20,99,163,192,166,110,68,92
25,009,266100,3,Amesbury Town,250092661003,927,503,16,18,37,42,19,0,0,12,31,36,0,28,24,90,53,0,0,14,34,7,34,0,8,424,0,9,26,25,13,0,15,0,7,16,9,29,62,80,28,0,16,7,33,24,7,0,18
25,001,012800,2,Barnstable Town,250010128002,1498,775,42,81,20,14,0,0,0,14,53,43,22,16,14,124,62,0,78,11,11,36,73,30,31,723,19,113,13,12,0,17,0,0,37,81,25,26,59,20,58,18,50,0,8,66,54,31,16
25,005,652200,1,New Bedford,250056522001,911,357,10,25,20,3,6,0,0,0,34,0,15,36,16,16,31,0,55,14,7,17,9,9,34,554,37,22,14,20,0,0,0,32,40,33,32,17,23,8,17,34,7,3,63,40,16,12,84
25,009,251500,4,Lawrence,250092515004,903,445,0,0,17,25,23,0,32,29,64,20,0,51,4,25,0,45,0,3,17,25,65,0,0,458,23,60,15,19,0,0,0,87,21,0,76,0,27,93,0,19,0,0,0,0,0,18,0
25,009,206300,3,Lynn,250092063003,920,521,61,0,33,0,0,8,0,0,60,57,14,38,37,126,0,0,30,24,0,10,13,0,10,399,0,47,0,5,9,52,0,0,14,0,66,0,32,28,14,40,7,18,12,34,13,8,0
25,013,800500,3,Springfield,250138005003,1369,731,88,2,14,84,9,8,14,110,80,48,24,57,10,40,45,35,0,22,1,28,6,6,0,638,10,79,19,0,0,46,0,38,10,29,44,69,36,33,39,12,28,12,8,18,51,31,26
25,013,813301,2,Longmeadow,250138133012,3020,1293,182,66,158,67,18,0,19,39,81,113,63,104,63,105,58,17,14,30,11,52,0,19,14,1727,75,131,70,45,228,133,58,108,125,136,28,127,89,48,80,18,45,42,24,43,0,22,52
25,025,030300,1,Boston,250250303001,2073,913,0,14,0,0,0,0,0,4,89,46,91,79,68,22,150,21,22,13,66,74,84,41,29,1160,66,64,61,0,0,0,0,22,93,70,63,58,58,38,143,0,29,26,68,133,111,14,43
25,017,311700,2,Lowell,250173117002,1337,653,51,45,61,47,37,32,10,26,49,22,57,74,27,39,14,13,7,15,0,0,15,12,0,684,11,25,79,20,43,0,18,32,84,28,31,86,72,23,40,7,17,32,0,36,0,0,0
25,009,268200,1,Newburyport,250092682001,1212,494,26,27,54,43,0,32,0,0,32,0,18,28,17,98,16,13,37,0,13,12,16,12,0,718,0,53,55,17,0,0,0,61,0,0,0,32,55,97,78,33,29,0,87,60,16,13,32
25,025,051101,4,Boston,250250511014,1273,692,16,17,0,0,0,0,20,0,288,73,60,0,45,42,0,0,0,30,8,42,0,9,42,581,74,0,0,0,0,0,0,24,64,129,0,0,22,17,107,0,45,32,0,26,0,33,8
25,025,130402,4,Boston,250251304024,962,302,38,17,0,0,0,0,0,0,0,45,79,0,0,19,0,0,32,46,12,0,0,14,0,660,186,0,0,0,0,0,0,0,15,165,36,0,18,20,34,0,65,0,12,14,68,13,14
25,027,732202,3,Worcester,250277322023,1113,437,21,15,27,22,0,0,0,36,33,63,27,35,88,27,0,0,0,9,0,8,10,16,0,676,23,40,56,0,0,0,35,57,92,43,24,43,60,30,25,12,13,12,9,56,13,0,33
25,017,311200,2,Lowell,250173112002,1707,917,52,72,35,18,18,11,12,79,68,124,10,21,121,115,44,22,25,0,14,34,8,0,14,790,65,13,53,14,0,10,13,92,91,93,26,24,49,47,58,30,56,0,33,0,0,9,14
25,009,205700,2,Lynn,250092057002,1098,527,6,0,51,14,0,9,0,5,15,48,66,35,39,67,54,73,0,3,2,19,8,6,7,571,66,6,15,9,31,14,0,17,42,34,29,30,52,34,46,28,7,20,32,10,7,6,36
25,025,081100,2,Boston,250250811002,1832,782,24,8,13,28,0,62,36,91,120,45,92,18,19,6,57,0,73,0,0,61,3,26,0,1050,80,0,10,0,0,54,36,65,221,43,26,39,29,15,62,5,38,29,64,36,87,24,87
25,005,646103,1,North Westport,250056461031,2424,1262,82,126,83,67,37,36,17,34,20,77,130,22,128,91,87,26,12,41,61,67,0,18,0,1162,0,60,43,43,61,0,17,28,49,69,33,99,112,99,110,12,62,36,51,54,106,18,0
25,017,370202,2,Watertown Town,250173702022,841,430,13,10,8,16,0,0,0,14,39,104,20,25,68,27,13,12,0,24,22,15,0,0,0,411,25,0,28,0,8,69,0,0,38,46,30,18,18,17,34,22,24,7,18,9,0,0,0
25,023,561100,3,Marion Center,250235611003,961,414,11,23,49,9,0,0,0,0,0,11,45,0,13,43,18,8,7,20,31,71,18,28,9,547,27,30,27,27,0,11,0,0,0,16,59,0,18,46,40,0,23,21,26,78,35,9,54
25,017,374300,1,Newton,250173743001,1251,622,45,48,59,18,28,0,10,8,8,1,28,77,79,77,22,16,15,10,0,27,0,26,20,629,57,41,41,41,39,0,0,0,0,43,20,39,70,90,27,8,23,0,28,18,16,18,10
25,013,812002,3,Holyoke,250138120023,1084,447,8,0,25,106,0,0,0,44,53,14,13,40,13,17,64,0,28,0,0,7,6,0,9,637,0,0,26,58,0,49,0,8,0,20,78,6,88,24,56,37,18,8,29,75,41,7,9
25,009,205400,1,Lynn,250092054001,2026,993,26,52,97,97,22,0,0,17,51,82,47,55,62,61,58,43,31,9,44,91,48,0,0,1033,67,25,95,17,25,0,12,15,16,89,24,82,48,75,48,14,84,67,56,93,45,8,28
25,027,761100,1,Warren,250277611001,1659,856,25,79,92,16,0,0,20,22,77,119,91,79,0,20,82,30,22,25,0,0,27,30,0,803,92,17,18,66,0,0,50,24,0,88,103,55,34,38,94,32,0,0,0,0,27,31,34
25,017,333100,4,Woburn,250173331004,889,429,52,12,0,0,0,0,26,0,38,11,42,22,19,0,75,18,65,14,0,15,0,20,0,460,15,27,0,0,0,0,0,19,74,90,48,12,0,15,42,0,54,17,15,0,0,19,13
25,005,654100,3,Acushnet Center,250056541003,1964,1030,25,50,67,79,44,0,0,48,33,26,34,48,76,108,105,20,54,19,41,49,55,49,0,934,97,92,0,0,0,0,0,0,55,25,142,65,60,73,51,71,20,0,50,67,66,0,0
25,023,510501,2,Brockton,250235105012,2194,984,41,44,161,33,10,43,0,50,25,60,62,49,67,108,65,17,11,19,28,25,33,10,23,1210,7,17,89,87,28,0,0,101,88,60,109,58,86,84,14,63,58,25,23,71,57,16,69
25,027,710100,3,Fitchburg,250277101003,902,472,83,175,6,1,0,0,0,0,63,16,39,0,9,36,28,0,0,0,0,0,5,11,0,430,59,2,0,0,22,0,0,10,71,59,44,0,43,11,39,25,0,12,5,10,5,6,7
25,021,420100,4,Randolph Town,250214201004,3417,1681,172,0,161,30,0,20,0,74,160,255,118,104,31,104,147,44,51,89,32,48,28,13,0,1736,145,123,66,93,0,0,0,82,46,85,181,67,128,131,223,0,77,40,85,78,12,45,29
25,001,013300,3,Sandwich,250010133003,1383,604,0,0,6,29,74,0,2,0,37,0,50,71,0,45,93,14,55,10,0,79,8,31,0,779,83,0,19,5,0,0,0,17,36,8,75,13,28,98,85,73,33,24,74,19,49,18,22
25,013,800600,3,Springfield,250138006003,802,394,83,51,46,7,10,0,0,13,28,34,33,0,21,16,33,0,0,0,0,5,0,0,14,408,70,9,28,17,28,10,12,39,74,32,6,13,21,7,20,0,0,0,0,0,22,0,0
25,025,030300,2,Boston,250250303002,1215,889,16,0,0,15,0,0,0,66,282,93,12,65,103,42,60,0,0,34,10,56,0,17,18,326,0,16,0,0,0,0,0,7,89,58,14,20,0,36,7,8,0,10,4,25,15,7,10
25,017,336401,1,Melrose,250173364011,1051,498,14,13,0,27,18,18,21,61,47,55,11,0,37,16,78,13,30,39,0,0,0,0,0,553,70,21,14,26,32,0,0,18,22,51,27,51,0,34,85,18,0,29,0,0,41,0,14
25,023,511100,4,Brockton,250235111004,805,403,65,72,22,29,0,0,0,0,9,0,84,20,32,0,0,6,0,20,0,6,6,0,32,402,11,40,33,12,13,0,0,31,8,84,82,12,0,15,0,0,29,0,20,12,0,0,0
25,009,217202,4,Beverly,250092172024,1011,505,0,10,20,39,0,0,0,41,23,8,14,52,67,33,120,29,6,0,8,13,7,8,7,506,20,18,16,21,15,0,12,0,0,31,47,56,25,32,87,15,18,7,7,38,20,0,21
25,023,504102,2,North Pembroke,250235041022,1049,440,14,11,18,22,36,0,0,0,36,0,41,8,37,60,74,12,11,10,21,0,10,19,0,609,35,14,47,107,0,0,0,70,12,0,29,14,35,110,47,0,0,25,11,21,32,0,0
25,017,358600,6,Lexington,250173586006,988,499,0,34,31,29,0,14,0,20,21,8,18,49,29,46,49,27,43,11,0,34,24,0,12,489,0,88,41,15,0,0,0,0,0,8,0,53,57,7,87,0,14,11,18,41,21,0,28
25,025,140300,6,Boston,250251403006,984,464,0,0,117,0,0,0,54,1,79,41,33,29,27,24,32,0,1,1,1,23,1,0,0,520,53,30,0,22,0,0,0,0,102,21,10,0,26,50,62,27,0,79,0,18,20,0,0
25,017,325100,2,Devens,250173251002,1185,570,39,30,22,41,0,0,0,0,15,46,15,57,0,64,66,34,30,0,25,41,27,18,0,615,25,56,9,0,24,0,0,0,0,34,23,73,47,24,68,0,18,0,40,47,37,31,59
25,017,339200,5,Medford,250173392005,876,460,16,12,0,0,11,0,0,0,78,26,62,27,0,12,42,11,31,0,108,0,24,0,0,416,15,0,0,0,0,0,0,19,16,37,15,16,0,57,33,0,51,52,83,0,22,0,0
25,025,050700,3,Boston,250250507003,1806,1162,78,130,0,0,17,12,20,41,206,70,119,89,123,103,65,0,47,10,6,14,12,0,0,644,0,0,128,24,0,26,0,0,46,110,75,87,5,14,26,22,20,11,0,30,3,8,9
25,025,050500,1,Boston,250250505001,2278,1070,117,25,57,34,18,32,0,53,152,157,91,64,115,72,11,14,7,8,5,20,7,11,0,1208,143,34,54,38,53,26,0,136,179,166,68,39,74,44,42,17,6,0,0,21,17,40,11
25,005,650600,3,New Bedford,250056506003,1014,477,69,88,34,0,0,23,0,0,63,43,0,30,14,62,42,0,0,0,0,9,0,0,0,537,62,68,69,0,8,0,9,28,68,80,7,8,11,34,0,9,25,0,0,9,32,10,0
25,027,736500,5,Worcester,250277365005,1120,524,0,73,21,0,0,14,15,39,12,0,39,56,44,19,37,24,37,22,9,27,11,0,25,596,21,82,39,43,14,0,0,0,0,33,39,38,11,40,26,8,35,21,60,29,33,16,8
25,011,041200,3,Greenfield Town,250110412003,1151,534,32,12,29,17,0,0,0,32,9,8,65,45,58,53,18,0,44,40,40,5,14,7,6,617,28,0,79,29,20,0,9,33,28,60,54,15,67,19,39,12,20,20,18,34,8,25,0
25,027,743100,4,Upton,250277431004,2319,1027,62,52,127,32,32,0,0,0,23,47,76,117,99,103,65,35,53,21,38,14,31,0,0,1292,57,64,191,82,0,0,0,55,17,22,137,111,81,129,106,18,50,41,13,35,83,0,0
25,001,011500,2,South Dennis,250010115002,847,383,29,0,6,0,0,0,0,36,11,31,32,14,10,0,45,35,17,23,21,32,21,13,7,464,35,0,13,0,0,0,0,19,53,19,0,7,0,21,51,13,58,7,35,55,45,16,17
25,003,900600,3,Pittsfield,250039006003,489,253,0,0,0,15,13,21,19,0,45,0,0,37,54,0,18,16,7,0,0,8,0,0,0,236,12,0,7,14,10,12,0,23,0,7,45,37,0,10,25,8,0,0,0,8,0,10,8
25,027,713100,2,South Lancaster,250277131002,1630,808,73,31,43,15,0,0,0,18,40,50,52,0,123,0,37,52,14,30,45,71,17,97,0,822,0,30,44,24,0,0,0,0,0,76,60,34,24,53,114,15,13,13,49,58,77,99,39
25,025,080900,2,Boston,250250809002,1460,831,0,0,0,0,7,64,201,381,101,13,0,28,0,8,2,0,10,1,0,15,0,0,0,629,0,0,0,14,0,140,36,180,151,41,0,0,18,0,0,0,0,11,12,15,10,0,1
25,021,422302,2,Weymouth Town,250214223022,1058,503,81,0,0,0,0,0,0,44,0,76,51,0,0,13,74,12,123,0,0,29,0,0,0,555,19,0,0,0,0,0,0,46,0,46,20,51,75,41,0,16,43,27,89,55,13,0,14
25,023,530200,2,North Plymouth,250235302002,1044,482,50,25,19,8,0,18,0,0,82,30,19,23,30,45,63,19,16,0,11,24,0,0,0,562,59,48,43,30,0,0,0,9,92,33,14,69,29,32,49,6,9,0,17,0,0,23,0
25,017,316102,2,Pinehurst,250173161022,2790,1352,111,55,143,136,0,31,44,0,28,25,143,87,120,121,100,0,28,0,31,105,32,12,0,1438,63,0,96,55,137,0,31,72,0,31,137,35,260,81,53,23,28,0,70,85,70,57,54
25,027,761200,2,Cordaville,250277612002,1942,892,88,33,109,34,0,13,0,12,71,141,66,15,49,64,82,0,29,15,0,44,0,0,27,1050,92,76,34,64,26,0,0,17,112,176,83,44,71,29,30,0,15,26,14,30,0,57,54
25,025,091600,1,Boston,250250916001,1643,920,78,101,64,46,0,0,51,75,88,74,58,58,5,118,53,12,24,0,15,0,0,0,0,723,5,90,0,0,51,6,25,19,90,154,94,26,44,48,35,0,0,29,0,0,7,0,0
25,021,422600,7,Weymouth Town,250214226007,829,396,21,17,12,45,0,0,0,0,40,59,38,17,12,0,15,0,32,21,15,25,27,0,0,433,38,39,29,18,0,0,0,26,24,41,17,29,38,47,16,34,0,0,0,37,0,0,0
25,021,418200,3,Quincy,250214182003,989,510,0,48,13,0,0,0,0,22,201,0,0,69,0,33,24,0,0,15,41,44,0,0,0,479,9,57,36,11,29,29,23,0,52,27,12,26,40,0,10,35,30,0,15,22,0,0,16
25,027,732302,1,Worcester,250277323021,2721,1290,197,154,72,32,0,9,0,37,178,175,11,91,61,114,27,0,28,0,22,32,14,25,11,1431,101,174,72,58,36,8,0,60,149,217,50,64,57,31,99,11,39,24,36,66,14,12,53
25,005,613902,3,Taunton,250056139023,1697,845,27,36,30,14,13,8,0,96,81,80,22,45,70,43,175,13,15,0,23,10,24,20,0,852,31,23,78,28,0,0,7,33,37,95,20,40,53,63,66,48,116,0,0,44,50,20,0
25,005,651002,2,New Bedford,250056510022,1890,809,83,99,119,57,17,20,0,11,28,15,118,41,9,14,55,26,12,0,39,46,0,0,0,1081,71,148,79,37,0,9,14,11,142,169,58,17,33,69,85,9,23,10,9,37,10,11,30
25,025,180301,1,Winthrop Town,250251803011,576,292,16,8,17,30,9,0,0,0,61,10,6,17,24,23,9,2,29,0,14,17,0,0,0,284,7,14,0,0,33,0,8,0,31,0,6,19,27,50,9,11,7,0,27,12,13,0,10
25,009,204702,4,Salem,250092047024,1048,543,71,74,16,30,19,20,18,0,42,42,67,24,59,19,0,0,8,0,16,18,0,0,0,505,18,16,11,34,15,0,0,22,57,48,52,33,102,16,39,0,24,0,0,18,0,0,0
25,013,812902,1,Westfield,250138129021,553,239,0,13,12,11,0,0,28,25,0,22,64,0,0,9,0,0,16,0,39,0,0,0,0,314,13,43,13,11,0,0,0,31,33,25,56,13,0,9,0,29,29,0,0,0,0,9,0
25,009,252502,4,Methuen Town,250092525024,1050,533,7,18,34,109,65,24,0,7,0,51,34,22,52,37,17,0,10,7,16,8,7,0,8,517,14,27,55,44,10,0,44,0,0,7,31,79,85,11,26,18,8,19,0,12,18,0,9
25,001,013400,2,East Sandwich,250010134002,690,324,8,11,11,14,13,0,0,27,0,8,9,0,20,20,35,10,0,21,24,37,31,16,9,366,8,17,20,25,0,0,0,16,9,0,8,10,22,24,25,0,43,10,38,41,17,8,25
25,021,400900,2,Brookline,250214009002,476,133,0,0,38,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,10,16,7,0,21,343,0,13,0,0,21,0,0,0,0,39,0,25,9,18,16,0,34,27,22,60,15,28,16
25,009,251500,5,Lawrence,250092515005,1396,562,85,12,70,24,0,0,23,44,79,29,16,104,15,0,42,19,0,0,0,0,0,0,0,834,45,102,140,41,45,16,0,49,26,37,81,99,25,15,41,41,0,0,0,31,0,0,0
25,017,333400,5,Woburn,250173334005,1233,575,0,0,43,0,0,0,0,0,70,94,47,69,23,57,22,44,0,19,0,0,21,36,30,658,34,20,46,0,32,29,0,91,73,58,20,0,85,36,58,0,0,37,0,39,0,0,0
25,017,351000,3,Somerville,250173510003,475,362,0,0,0,0,0,0,0,41,155,65,0,28,0,25,16,0,18,0,0,0,0,0,14,113,0,0,0,0,0,0,0,20,34,46,0,0,0,0,0,0,0,0,0,0,0,13,0
25,017,352400,1,Cambridge,250173524001,291,121,9,4,0,4,0,0,0,8,23,27,12,10,7,8,0,0,0,0,0,9,0,0,0,170,28,14,0,0,11,0,0,0,27,35,11,10,14,6,0,0,0,0,0,14,0,0,0
25,021,417601,1,Quincy,250214176011,473,250,0,0,0,0,0,0,0,12,35,24,12,12,0,12,83,13,0,37,0,10,0,0,0,223,12,0,0,0,0,0,15,12,0,13,22,30,0,40,0,0,13,18,10,19,19,0,0
25,015,820400,2,Amherst Center,250158204002,6841,3437,0,0,0,31,1913,634,519,320,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3404,0,0,0,76,1644,738,586,328,20,0,8,0,0,0,0,0,0,4,0,0,0,0,0
25,021,403100,2,Needham,250214031002,1127,521,39,19,57,18,0,0,23,0,15,0,65,59,19,74,0,19,14,17,13,42,14,14,0,606,35,28,18,59,48,0,0,16,0,24,57,52,36,71,33,0,0,0,13,41,34,13,28
25,025,160101,5,Chelsea,250251601015,951,545,43,20,95,0,34,0,0,15,86,23,12,70,100,22,9,0,16,0,0,0,0,0,0,406,0,51,92,33,0,61,0,15,23,19,37,13,20,0,15,0,11,0,16,0,0,0,0
25,025,000802,1,Boston,250250008021,1117,808,0,0,0,0,31,111,0,193,233,11,0,78,28,21,0,0,0,13,0,0,0,54,35,309,12,0,0,0,0,0,33,42,76,49,11,0,0,0,18,0,25,0,33,0,0,10,0
25,013,801902,3,Springfield,250138019023,929,590,13,132,88,0,0,34,0,23,91,25,0,60,0,70,13,0,0,25,11,5,0,0,0,339,10,0,48,12,0,0,0,0,87,8,12,0,69,44,23,0,0,10,0,5,11,0,0
25,025,000803,2,Boston,250250008032,3213,1348,0,0,0,27,655,159,331,121,35,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1865,0,0,0,0,925,292,416,208,5,10,0,0,9,0,0,0,0,0,0,0,0,0,0
25,005,641400,1,Fall River,250056414001,699,358,43,53,55,27,18,0,0,0,30,42,49,27,5,0,0,0,0,0,0,9,0,0,0,341,10,23,0,0,23,24,0,0,52,25,48,27,53,10,27,0,8,0,0,0,0,0,11
25,017,367200,7,Waltham,250173672007,826,319,9,57,24,0,20,0,0,0,0,23,9,52,21,22,18,32,0,15,0,0,0,17,0,507,30,92,61,16,0,0,0,20,0,0,0,59,35,35,34,17,36,20,0,19,16,0,17
25,021,416200,5,Milton,250214162005,822,432,21,21,18,0,0,0,0,22,23,75,22,24,20,43,32,18,52,0,16,25,0,0,0,390,17,0,15,12,18,30,0,0,15,0,50,23,27,15,29,0,21,50,12,44,0,0,12
25,027,744400,3,Milford,250277444003,1553,884,93,183,62,35,0,0,10,0,48,105,19,118,0,25,0,46,38,45,40,8,9,0,0,669,12,38,25,57,19,0,50,10,66,0,161,41,0,9,40,25,64,12,8,0,13,9,10
25,021,417100,5,Quincy,250214171005,974,587,0,0,5,40,0,32,0,48,167,23,30,22,43,78,12,0,37,9,7,7,0,27,0,387,27,6,39,11,0,0,0,47,16,0,32,0,21,75,27,0,6,9,32,8,0,31,0
25,017,354700,1,Cambridge,250173547001,1471,745,38,44,17,8,0,135,0,76,43,86,87,42,62,10,2,0,7,6,44,10,10,16,2,726,30,9,56,46,0,4,22,58,61,79,64,43,37,28,28,18,15,40,16,26,26,20,0
25,027,724100,3,West Brookfield,250277241003,1503,676,18,61,50,0,0,0,0,53,59,41,22,42,39,53,15,49,17,17,24,28,0,64,24,827,29,38,46,36,0,38,0,16,0,67,0,60,56,40,100,28,8,11,42,33,84,10,85
25,009,203200,5,Marblehead,250092032005,1044,485,14,8,18,37,10,0,0,27,10,13,46,0,8,81,57,22,16,15,28,28,33,0,14,559,22,35,59,19,36,0,0,13,0,25,21,8,45,55,37,60,23,8,29,13,15,22,14
